task_id,demo,T,rho
5,demo_10,137,0.7164983997830027
5,demo_11,100,0.6281668166816682
5,demo_12,96,0.736586871229382
5,demo_13,128,0.9588602117012932
5,demo_14,154,0.7228188636158276
5,demo_15,102,0.8086864083324381
5,demo_16,116,0.7140199131203628
5,demo_17,120,0.8307382457115077
5,demo_18,114,0.8613717826694479
5,demo_19,98,0.6380085304974848
5,demo_2,121,0.8587860723479201
5,demo_20,118,0.6499074205953569
5,demo_21,129,0.764490161001789
5,demo_22,107,0.8599404377045006
5,demo_23,138,0.6748000520561018
5,demo_24,98,0.6956818341207147
5,demo_25,91,0.794824016563147
5,demo_26,98,0.7769574558970729
5,demo_27,147,0.7107004964147822
5,demo_28,106,0.8115726629216313
5,demo_29,116,0.8600776534809518
5,demo_3,121,0.7869800839994578
5,demo_30,119,0.7707093006694204
5,demo_31,118,0.8370894642081083
5,demo_32,111,0.6995787995787995
5,demo_33,109,0.9371883977388565
5,demo_34,111,0.8086960336960336
5,demo_35,128,0.9037092565464199
5,demo_36,110,0.8802695940310619
5,demo_37,102,0.8471029284538962
5,demo_38,98,0.7015856014383259
5,demo_39,86,0.6932812551671793
5,demo_4,119,0.8986520770774767
5,demo_40,117,0.8138515488018702
5,demo_41,128,0.8213067661600438
5,demo_42,144,0.8855165235079259
5,demo_43,113,0.8218277995874643
5,demo_44,142,0.8091581777527238
5,demo_45,112,0.7610277787268939
5,demo_46,108,0.7101486899443054
5,demo_47,110,0.835116730423262
5,demo_48,108,0.7541227242847752
5,demo_49,109,0.5446390510610694
5,demo_5,100,0.8013321332133212
5,demo_6,101,0.7459172976121141
5,demo_7,129,0.6343917710196781
5,demo_8,123,0.7821851617188484
5,demo_9,118,0.8393172131955782
6,demo_0,123,0.9167896015631501
6,demo_1,137,0.9338958687251478
6,demo_10,127,0.8192432977127858
6,demo_11,111,0.9548789048789049
6,demo_12,124,0.8314694436980297
6,demo_13,124,0.9610637293469707
6,demo_14,141,0.9481869943062631
6,demo_15,106,0.8842028364863844
6,demo_16,118,0.9127964093068779
6,demo_17,141,0.6779785093539963
6,demo_18,130,0.891115392967269
6,demo_19,113,0.9436339743163219
6,demo_2,125,0.9109861751152073
6,demo_20,122,0.9381602730808503
6,demo_21,108,0.91611649375518
6,demo_22,124,0.9083808025177025
6,demo_23,120,0.8580714946736571
6,demo_24,133,0.8703543118311382
6,demo_25,146,0.9411257748257547
