task_id,demo,T,rho
8,demo_16,114,0.8782239250954966
8,demo_17,165,0.8743293847204853
8,demo_18,99,0.9294372294372294
8,demo_19,104,0.9380266137519063
8,demo_2,138,0.948154794740854
8,demo_20,125,0.960846330026218
8,demo_21,127,0.9218161845517397
8,demo_22,100,0.9426010879162975
8,demo_23,110,0.9772422965083516
8,demo_24,111,0.9375307125307125
8,demo_25,140,0.9379851741706939
8,demo_26,109,0.9577030805861134
8,demo_27,116,0.9727787858572673
8,demo_28,124,0.9597371514365169
8,demo_3,157,0.9116210343196961
8,demo_30,96,0.9646771568095496
8,demo_31,116,0.9738264979576249
8,demo_32,95,0.9891237402015677
8,demo_33,109,0.9689949240015904
8,demo_34,122,0.9735873372599584
8,demo_35,111,0.9356616356616356
8,demo_36,121,0.9233486711649048
8,demo_37,110,0.9597141762279378
8,demo_38,105,0.9574331329048309
8,demo_39,123,0.9835017339878999
8,demo_4,138,0.9553104704810116
8,demo_40,114,0.9376621325268463
8,demo_41,120,0.9412320300020833
8,demo_42,97,0.9145205299517172
8,demo_43,99,0.9292698161576353
8,demo_44,117,0.9432778225343911
8,demo_45,113,0.9673401576559556
8,demo_46,133,0.9374494686104611
8,demo_47,113,0.9483997604631047
8,demo_49,115,0.8611220705436755
8,demo_5,113,0.9651319223104616
8,demo_6,110,0.9578003241471579
8,demo_7,107,0.9309645565156057
8,demo_8,104,0.9335004801024218
8,demo_9,126,0.9282909636295464
9,demo_0,136,0.6927596316026379
9,demo_1,138,0.7423445391217279
9,demo_10,142,0.9254512344113784
9,demo_11,131,0.689788074520899
9,demo_12,126,0.6874591299892346
9,demo_13,134,0.8608860459606729
9,demo_14,136,0.8092037703404571
9,demo_16,142,0.7840587606630935
9,demo_18,133,0.8607911325018127
9,demo_19,135,0.7216207219065968
9,demo_2,130,0.9395456432476922
9,demo_20,137,0.7311637762054995
9,demo_21,137,0.819487744320197
9,demo_22,145,0.731829633128641
9,demo_23,140,0.8289909011213564
9,demo_24,124,0.9006199842643587
9,demo_25,141,0.8082105574113242
9,demo_26,143,0.8082984588903049
9,demo_27,124,0.7511691581431942
9,demo_28,141,0.8883385418896356
9,demo_29,122,0.8104884012997791
9,demo_3,136,0.9053658047878735
9,demo_30,132,0.8398355360990956
9,demo_31,125,0.7732208498025248
9,demo_32,130,0.8578100419539071
9,demo_33,144,0.7424189599101086
9,demo_34,145,0.8919304046606834
9,demo_35,125,0.6975955416222387
9,demo_36,133,0.8363907177942111
9,demo_37,138,0.7326599526472125
9,demo_38,140,0.8275651692857671
9,demo_39,127,0.7914481267703447
9,demo_4,145,0.846264065235589
9,demo_40,139,0.8919031234639616
9,demo_41,128,0.8380729206936677
9,demo_42,132,0.8310853469551741
9,demo_43,128,0.8256032869761101
9,demo_44,131,0.7954091709816901
9,demo_45,130,0.9128363255499171
9,demo_46,139,0.8555239907105641
9,demo_47,136,0.7399599255760698
9,demo_48,117,0.8040297397505074
9,demo_49,138,0.7503073710844327
9,demo_5,139,0.7980593391793478
9,demo_6,164,0.9349134641683784
9,demo_7,119,0.8374020794758582
9,demo_8,135,0.7179884889279095
